developerCountry,countryCode,userRatingCount,primaryGenreName,downloads,deviceType,hasPrivacyLink,hasTermsOfServiceLink,hasTermsOfServiceLinkRating,isCorporateEmailScore,adSpent,appAge,averageUserRating,appContentBrandSafetyRating,appDescriptionBrandSafetyRating,mfaRating,coppaRisk
SINGAPORE,GLOBAL,505,Video Players & Editors,100000 - 500000,GLOBAL,True,False,high,0.0,0.0070385250412768,35.93333333333333,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,APAC,95,Games,100 - 500,smartphone,True,False,high,99.0,58.9648335073947,31.33333333333333,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,397,Games,100000 - 500000,smartphone,True,False,high,0.0,0.0070385250412768,20.433333333333334,3.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,102.1,0.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Productivity,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,8.8,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,16,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,39.36666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,73.73333333333333,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9826,Entertainment,100000 - 500000,smartphone,True,False,high,0.0,0.0070385250412768,56.3,4.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,71.4,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social Networking,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,7.366666666666665,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,24.83333333333333,4.0,medium,low,low,False
CHINA,GLOBAL,0,Games,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,149.96666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,31.0,0.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,66.66666666666667,0.0,medium,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,8,Books & Reference,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,56.9,4.0,medium,low,low,True
PAKISTAN,MX,2359,Games,1000000 - 5000000,GLOBAL,True,False,high,0.0,72.95809903793332,48.56666666666667,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Beauty,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,7.6,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,56,Health & Fitness,5000 - 10000,GLOBAL,True,False,high,99.0,0.0070385250412768,114.43333333333334,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,112.4,0.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,APAC,127,Games,100 - 500,smartphone,True,False,high,99.0,8.592223032680893,9.5,4.0,medium,low,low,True
CANNOT IDENTIFY COUNTRY,FR,19801,Music & Audio,5000000 - 10000000,GLOBAL,True,False,high,0.0,7.917823130091457,80.8,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Shopping,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,29.83333333333333,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,13,Music & Audio,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,60.43333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,6,Entertainment,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,59.46666666666666,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,82.6,5.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,91.86666666666666,0.0,medium,low,low,False
CYPRUS,JP,127453,Games,100 - 500,GLOBAL,True,False,high,99.0,228.08146230516667,102.23333333333332,4.0,low,high,low,False
UNITED STATES,GLOBAL,0,Social,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,24.866666666666667,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26,Music & Audio,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,108.46666666666668,4.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,APAC,22,Games,5000 - 10000,smartphone,True,False,high,99.0,4.820112966707248,1.4666666666666666,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,14,Music,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,85.43333333333332,3.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,95,Games,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,47.7,2.0,medium,medium,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Games,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,69.86666666666666,0.0,medium,low,low,False
UNITED STATES,GLOBAL,7,Sports,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,91.56666666666666,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,VN,227,Entertainment,50000 - 100000,GLOBAL,True,False,high,0.0,0.0070385250412768,15.833333333333334,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,39.133333333333326,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,250,Lifestyle,100000 - 500000,GLOBAL,True,False,high,0.0,0.0070385250412768,67.83333333333333,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,50 - 100,GLOBAL,True,False,high,99.0,0.0070385250412768,19.133333333333333,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,192,Food & Drink,10000 - 50000,GLOBAL,True,False,high,99.0,0.0070385250412768,53.03333333333333,4.0,medium,low,low,False
INDONESIA,GLOBAL,0,News & Magazines,50 - 100,GLOBAL,False,False,high,0.0,0.0070385250412768,42.4,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Reference,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,193.63333333333333,1.0,medium,low,low,False
LUXEMBOURG,GLOBAL,2,Finance,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,56.36666666666667,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Lifestyle,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,48.06666666666667,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Food & Drink,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,22.73333333333333,5.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,HK,316057,News & Magazines,100000000 - 500000000,smartphone,True,True,low,0.0,7.628270850328221,155.73333333333332,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Travel & Local,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,70.33333333333333,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,107,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,112.8,3.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Finance,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,31.566666666666663,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,133,Games,500000 - 1000000,GLOBAL,True,False,high,99.0,76.792333503113,9.73333333333333,3.0,medium,low,low,False
FRANCE,BD,471,Games,1000000 - 5000000,smartphone,True,False,high,99.0,2.409580300091446,35.766666666666666,3.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Travel & Local,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,15.6,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,44.833333333333336,0.0,medium,low,low,False
UNITED STATES,GLOBAL,0,Games,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,110.46666666666668,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,15,Education,5000 - 10000,GLOBAL,False,False,high,0.0,0.0070385250412768,135.36666666666667,4.0,medium,low,low,False
TURKEY,SE,19256,Games,5000000 - 10000000,smartphone,True,True,low,99.0,64.46240415921689,15.133333333333333,4.0,medium,medium,low,False
CANNOT IDENTIFY COUNTRY,MX,41042,Games,1000000 - 5000000,smartphone,True,False,high,99.0,11.161444603105242,13.7,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Travel,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,53.9,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,4.7333333333333325,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News,100 - 500,GLOBAL,False,False,high,0.0,0.0070385250412768,127.23333333333332,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,0 - 1,GLOBAL,True,False,high,0.0,0.0070385250412768,41.0,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Health & Fitness,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,45.4,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,371,Photo & Video,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,72.1,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,51.766666666666666,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,18,Education,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,89.23333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,109.16666666666669,0.0,medium,high,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,101,Games,10000 - 50000,GLOBAL,True,False,high,99.0,0.0070385250412768,23.066666666666663,3.0,medium,low,low,True
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,49.2,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,19,Games,10000 - 50000,smartphone,True,False,high,0.0,0.0070385250412768,15.966666666666669,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News & Magazines,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,2.9333333333333327,0.0,medium,low,low,False
INDIA,GLOBAL,15,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,25.23333333333333,4.0,medium,medium,low,False
REPUBLIC OF KOREA,GLOBAL,844,Games,500000 - 1000000,smartphone,True,False,high,99.0,13.900252737073718,9.666666666666666,3.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social Networking,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,59.133333333333326,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26620,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,25.1,4.0,medium,low,low,True
INDIA,GLOBAL,0,Tools,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,73.0,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,34.5,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Maps & Navigation,5 - 10,GLOBAL,True,False,high,99.0,0.0070385250412768,45.9,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,14.833333333333334,0.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Communication,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,76.23333333333333,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,22.666666666666668,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Weather,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,115.03333333333332,0.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,PK,1268,Games,100 - 500,smartphone,True,False,high,0.0,2.6616280597637614,24.166666666666668,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,122,Music & Audio,5000 - 10000,smartphone,True,False,high,0.0,0.0070385250412768,43.633333333333326,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26,Tools,5000 - 10000,GLOBAL,True,False,high,99.0,0.0070385250412768,48.8,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Personalization,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,35.766666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,MX,4298,Games,100 - 500,smartphone,True,False,high,99.0,4.886561204767316,18.5,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,News & Magazines,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,77.63333333333334,5.0,medium,low,low,False
GERMANY,TH,58127,Games,10000000 - 50000000,GLOBAL,True,True,low,99.0,604.0097882457081,44.23333333333333,4.0,medium,low,high,False
UKRAINE,GLOBAL,24,Games,100 - 500,smartphone,True,False,high,99.0,35.52974314956016,88.0,3.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,VN,142,Health & Fitness,10000 - 50000,GLOBAL,True,False,high,0.0,0.0947318047288778,8.23333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,25,Personalization,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,43.7,5.0,medium,low,low,False
CANADA,GLOBAL,53058,Food & Drink,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,109.56666666666666,4.0,medium,low,low,False
PAKISTAN,GLOBAL,158,Games,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,43.93333333333333,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,102.93333333333334,0.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Lifestyle,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,104.73333333333332,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,26.166666666666668,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,100.46666666666668,0.0,medium,low,low,False
FRANCE,AM,1142,Games,5000000 - 10000000,GLOBAL,True,False,high,99.0,0.9375111515731228,20.23333333333333,3.0,medium,low,low,False
UNITED STATES,GLOBAL,8108,Games,100000 - 500000,undetermined,True,True,low,99.0,9.377906558922804,75.8,4.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Music & Audio,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,56.266666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Social,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,57.56666666666667,4.0,medium,high,low,False
EGYPT,GLOBAL,155,Education,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,100.43333333333334,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,House & Home,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,35.733333333333334,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,27,Sports,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,23.3,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,24.566666666666663,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4,Food & Drink,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,80.2,3.0,low,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,ZA,6,Games,1000 - 5000,smartphone,True,False,high,0.0,5.481729577948653,3.9,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,41.5,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Games,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,107.5,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,21,Music & Audio,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,90.1,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,4235,Education,500000 - 1000000,GLOBAL,True,False,high,0.0,0.0070385250412768,63.53333333333333,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,6.2333333333333325,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1288,Photo & Video,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,140.7,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,9,Games,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,142.73333333333332,3.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,7,Productivity,500 - 1000,GLOBAL,True,False,high,99.0,0.0070385250412768,54.16666666666666,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,40,Finance,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,99.4,4.0,low,low,low,False
UNITED STATES,GLOBAL,0,Business,100 - 500,GLOBAL,True,True,low,99.0,0.0070385250412768,12.266666666666667,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Health & Fitness,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,69.26666666666667,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Stickers,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,94.86666666666666,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,13.7,4.0,medium,low,low,False
CHINA,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,15.366666666666667,0.0,medium,high,low,False
BANGLADESH,GLOBAL,0,Shopping,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,50.0,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,5,Entertainment,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,54.266666666666666,5.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,26,Productivity,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,48.23333333333333,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,0,Shopping,5 - 10,GLOBAL,True,False,high,0.0,0.0070385250412768,38.7,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,NL,7817,Tools,1000000 - 5000000,smartphone,True,False,high,0.0,0.5108728871500812,16.666666666666668,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,EMEA,84254,Games,1000000 - 5000000,GLOBAL,True,True,low,0.0,0.062379746835443,119.73333333333332,4.0,low,low,low,True
FRANCE,DO,56,Games,100 - 500,GLOBAL,True,False,high,99.0,0.9764433714300133,26.4,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Personalization,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,73.63333333333334,0.0,medium,low,low,False
CHINA,ID,2071,Tools,1000000 - 5000000,GLOBAL,True,False,high,0.0,10.403633980864187,14.3,4.0,medium,low,low,False
INDIA,GLOBAL,0,Shopping,5 - 10,GLOBAL,True,False,high,99.0,0.0070385250412768,21.7,0.0,medium,low,low,False
CHINA,PT,2665,Weather,100 - 500,smartphone,True,True,low,99.0,9.725357625490364,146.73333333333332,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,2.6333333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Tools,10 - 50,GLOBAL,True,False,high,0.0,0.0070385250412768,10.0,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,1000 - 5000,GLOBAL,True,False,high,99.0,0.0070385250412768,102.23333333333332,0.0,medium,low,low,False
INDONESIA,GLOBAL,15,Personalization,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,52.93333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Stickers,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,99.03333333333332,5.0,medium,low,low,False
UNITED ARAB EMIRATES,LATAM,95329,Games,100 - 500,smartphone,True,True,low,99.0,127.06371416867772,41.3,4.0,medium,low,low,False
RUSSIAN FEDERATION,LATAM,1011,Tools,100000 - 500000,smartphone,True,False,high,99.0,19.645858005276672,88.83333333333333,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Food & Drink,5 - 10,GLOBAL,True,False,high,99.0,0.0070385250412768,51.266666666666666,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,2,Travel,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,71.83333333333333,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,BR,1206,Tools,100000 - 500000,smartphone,True,False,high,0.0,749.9583805575913,23.5,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,62,Auto & Vehicles,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,12.333333333333334,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,18,Games,5000 - 10000,GLOBAL,True,False,high,0.0,0.0070385250412768,84.06666666666666,3.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,31.666666666666668,4.0,medium,low,low,True
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Photography,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,44.46666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,78,Games,10000 - 50000,GLOBAL,True,False,high,0.0,0.0070385250412768,11.566666666666666,2.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,21.866666666666667,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,1,Education,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,61.23333333333333,5.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Shopping,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,37.633333333333326,4.0,medium,low,low,False
DENMARK,GLOBAL,0,Productivity,10 - 50,GLOBAL,True,False,high,99.0,0.0070385250412768,12.966666666666669,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,88,Games,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,36.06666666666667,4.0,medium,medium,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,10,Business,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,58.333333333333336,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,1 - 5,GLOBAL,True,False,high,0.0,0.0070385250412768,27.966666666666665,4.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Books & Reference,500 - 1000,GLOBAL,True,False,high,0.0,0.0070385250412768,55.93333333333333,4.0,medium,low,low,False
CANNOT IDENTIFY COUNTRY,GLOBAL,15,Photography,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,66.86666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Utilities,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,30.933333333333334,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Games,50 - 100,GLOBAL,True,False,high,0.0,0.0070385250412768,77.43333333333332,0.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,32,Dating,1000 - 5000,GLOBAL,True,False,high,0.0,0.0070385250412768,16.5,5.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,36,Education,10000 - 50000,GLOBAL,True,False,high,99.0,0.0070385250412768,51.96666666666666,4.0,medium,low,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,100 - 500,GLOBAL,True,False,high,0.0,0.0070385250412768,5.466666666666667,0.0,medium,high,low,False
ADDRESS NOT LISTED IN PLAYSTORE,GLOBAL,0,Productivity,100 - 500,GLOBAL,True,False,high,99.0,0.0070385250412768,97.63333333333334,1.0,medium,low,low,False
